currency,currentAmount,globalTradeID,tradeID,date,rate,amount,total,fee,orderNumber,type,category
ETH,5.21000000,28462258,7864993,2016-04-28 02:49:53,0.01704023,2.58000000,0.04396379,0.00250000,44160983959,sell,marginTrade
ETH,5.21000000,28462257,7864992,2016-04-28 02:49:53,0.01704155,4.55000000,0.07753905,0.00250000,44160983959,sell,marginTrade
ETH,5.21000000,28462256,7864991,2016-04-28 02:49:53,0.01704682,4.91000000,0.08369988,0.00250000,44160983959,sell,marginTrade
ETH,5.21000000,28462255,7864990,2016-04-28 02:49:53,0.01704724,1.78363597,0.03040607,0.00250000,44160983959,sell,marginTrade
ETH,5.21000000,28462254,7864989,2016-04-28 02:49:53,0.01705073,3.54000000,0.06035958,0.00250000,44160983959,sell,marginTrade
ETH,5.21000000,28462253,7864988,2016-04-28 02:49:53,0.01705138,2.08000000,0.03546687,0.00250000,44160983959,sell,marginTrade
ETH,5.21000000,28462252,7864987,2016-04-28 02:49:53,0.01705212,1.87000000,0.03188746,0.00250000,44160983959,sell,marginTrade
ETH,5.21000000,28462251,7864986,2016-04-28 02:49:53,0.01705212,3.24000000,0.05524886,0.00250000,44160983959,sell,marginTrade
ETH,5.21000000,28462250,7864985,2016-04-28 02:49:53,0.01705822,1.85000000,0.03155770,0.00250000,44160983959,sell,marginTrade
ETH,5.21000000,28462249,7864984,2016-04-28 02:49:53,0.01705828,2.37000000,0.04042812,0.00250000,44160983959,sell,marginTrade
ETH,5.21000000,28462248,7864983,2016-04-28 02:49:53,0.01705828,4.08955558,0.06976078,0.00250000,44160983959,sell,marginTrade
ETH,5.21000000,28462247,7864982,2016-04-28 02:49:53,0.01706050,1.96000000,0.03343858,0.00250000,44160983959,sell,marginTrade
ETH,5.21000000,28462246,7864981,2016-04-28 02:49:53,0.01706405,2.54225574,0.04338117,0.00250000,44160983959,sell,marginTrade
ETH,5.21000000,28428508,7851291,2016-04-27 22:52:55,0.01755000,26.62000000,0.46718100,0.00250000,44076741286,buy,marginTrade
ETH,5.21000000,28428507,7851290,2016-04-27 22:52:55,0.01755000,237.01233111,4.15956641,0.00250000,44076741286,buy,marginTrade
ETH,5.21000000,28428506,7851289,2016-04-27 22:52:55,0.01754229,4.23000000,0.07420388,0.00250000,44076741286,buy,marginTrade
ETH,5.21000000,28428505,7851288,2016-04-27 22:52:55,0.01754229,4.95000000,0.08683433,0.00250000,44076741286,buy,marginTrade
ETH,5.21000000,28428504,7851287,2016-04-27 22:52:55,0.01752964,4.20000000,0.07362448,0.00250000,44076741286,buy,marginTrade
ETH,5.21000000,28428503,7851286,2016-04-27 22:52:55,0.01752899,4.14285737,0.07262010,0.00250000,44076741286,buy,marginTrade
ETH,5.21000000,28428418,7851228,2016-04-27 22:52:33,0.01750453,30.38887390,0.53194295,0.00150000,44076271756,buy,marginTrade
ETH,5.21000000,28428344,7851178,2016-04-27 22:52:09,0.01750453,0.04027811,0.00070504,0.00150000,44076271756,buy,marginTrade
ETH,5.21000000,28428343,7851177,2016-04-27 22:52:09,0.01750453,37.11842297,0.64974054,0.00250000,44076271756,buy,marginTrade
ETH,5.21000000,28428342,7851176,2016-04-27 22:52:09,0.01748745,0.71479791,0.01249999,0.00250000,44076271756,buy,marginTrade
ETH,5.21000000,28428341,7851175,2016-04-27 22:52:09,0.01748318,1.28999054,0.02255313,0.00250000,44076271756,buy,marginTrade
ETH,5.21000000,28359013,7828636,2016-04-27 14:48:19,0.01720010,65.74853599,1.13088139,0.00250000,43937060107,sell,marginTrade
ETH,5.21000000,28359012,7828635,2016-04-27 14:48:19,0.01720239,2.73000000,0.04696252,0.00250000,43937060107,sell,marginTrade
ETH,5.21000000,28359011,7828634,2016-04-27 14:48:19,0.01720239,3.36000000,0.05780003,0.00250000,43937060107,sell,marginTrade
ETH,5.21000000,28359010,7828633,2016-04-27 14:48:19,0.01720543,2.44000000,0.04198124,0.00250000,43937060107,sell,marginTrade
ETH,5.21000000,28359009,7828632,2016-04-27 14:48:19,0.01720543,3.04000000,0.05230450,0.00250000,43937060107,sell,marginTrade
ETH,5.21000000,28359008,7828631,2016-04-27 14:48:19,0.01720600,100.00000000,1.72060000,0.00250000,43937060107,sell,marginTrade
ETH,5.21000000,28359007,7828630,2016-04-27 14:48:19,0.01721449,3.70000000,0.06369361,0.00250000,43937060107,sell,marginTrade
ETH,5.21000000,28359006,7828629,2016-04-27 14:48:19,0.01721449,2.47000000,0.04251979,0.00250000,43937060107,sell,marginTrade
ETH,5.21000000,28359005,7828628,2016-04-27 14:48:19,0.01721841,2.08196030,0.03584804,0.00250000,43937060107,sell,marginTrade
ETH,5.21000000,28359004,7828627,2016-04-27 14:48:19,0.01723444,3.70000000,0.06376742,0.00250000,43937060107,sell,marginTrade
ETH,5.21000000,28359003,7828626,2016-04-27 14:48:19,0.01723564,71.86070971,1.23856532,0.00250000,43937060107,sell,marginTrade
ETH,5.21000000,28359002,7828625,2016-04-27 14:48:19,0.01723565,0.01515620,0.00026122,0.00250000,43937060107,sell,marginTrade
ETH,5.21000000,28359001,7828624,2016-04-27 14:48:19,0.01723565,2.73000000,0.04705332,0.00250000,43937060107,sell,marginTrade
ETH,5.21000000,28359000,7828623,2016-04-27 14:48:19,0.01723565,0.82437531,0.01420864,0.00250000,43937060107,sell,marginTrade
ETH,5.21000000,28280056,7789810,2016-04-27 06:31:54,0.01585332,5.96000000,0.09448578,0.00250000,43749234121,buy,marginTrade
ETH,5.21000000,28280052,7789806,2016-04-27 06:31:41,0.01585269,5.48000000,0.08687274,0.00250000,43749170185,buy,marginTrade
ETH,5.21000000,28280051,7789805,2016-04-27 06:31:41,0.01585225,1.06000000,0.01680338,0.00250000,43749170185,buy,marginTrade
ETH,5.21000000,28279980,7789803,2016-04-27 06:31:27,0.01586500,134.10830000,2.12762817,0.00250000,43749113242,buy,marginTrade
ETH,5.21000000,28279979,7789802,2016-04-27 06:31:27,0.01586312,2.14824470,0.03407786,0.00250000,43749113242,buy,marginTrade
ETH,5.21000000,28279978,7789801,2016-04-27 06:31:27,0.01586099,0.01000000,0.00015860,0.00250000,43749113242,buy,marginTrade
ETH,5.21000000,28279977,7789800,2016-04-27 06:31:27,0.01585668,5.05000000,0.08007623,0.00250000,43749113242,buy,marginTrade
ETH,5.21000000,28279976,7789799,2016-04-27 06:31:27,0.01585668,4.20000000,0.06659805,0.00250000,43749113242,buy,marginTrade
ETH,5.21000000,28279975,7789798,2016-04-27 06:31:27,0.01585201,2.22000000,0.03519146,0.00250000,43749113242,buy,marginTrade
ETH,5.21000000,28279974,7789797,2016-04-27 06:31:27,0.01585201,5.01355111,0.07947486,0.00250000,43749113242,buy,marginTrade
ETH,5.21000000,28279950,7789791,2016-04-27 06:30:52,0.01585200,6.16219814,0.09768316,0.00150000,43748850505,buy,marginTrade
ETH,5.21000000,28279949,7789790,2016-04-27 06:30:49,0.01585200,0.10179700,0.00161368,0.00150000,43748850505,buy,marginTrade
ETH,5.21000000,28279948,7789789,2016-04-27 06:30:36,0.01585200,1.00000000,0.01585200,0.00150000,43748850505,buy,marginTrade
ETH,5.21000000,28279946,7789788,2016-04-27 06:30:35,0.01585200,0.01000000,0.00015852,0.00150000,43748850505,buy,marginTrade
ETH,5.21000000,28279945,7789787,2016-04-27 06:30:32,0.01584284,3.80000000,0.06020279,0.00250000,43748850505,buy,marginTrade
ETH,5.21000000,28279944,7789786,2016-04-27 06:30:32,0.01584245,4.61000000,0.07303369,0.00250000,43748850505,buy,marginTrade
ETH,5.21000000,28279943,7789785,2016-04-27 06:30:32,0.01584245,2.00257100,0.03172563,0.00250000,43748850505,buy,marginTrade
ETH,5.21000000,28279712,7789751,2016-04-27 06:26:28,0.01584020,0.03693682,0.00058508,0.00150000,43747719637,buy,marginTrade
ETH,5.21000000,28279711,7789750,2016-04-27 06:26:10,0.01584020,3.94774704,0.06253310,0.00250000,43747719637,buy,marginTrade
ETH,5.21000000,28267639,7784463,2016-04-27 02:32:35,0.01591345,78.35691946,1.24692891,0.00150000,43686579838,buy,marginTrade
ETH,5.21000000,28250682,7778424,2016-04-26 23:07:28,0.01600000,99.21275318,1.58740405,0.00250000,43628948527,sell,exchange
ETH,5.21000000,28230945,7771756,2016-04-26 20:31:19,0.01588541,29.72698837,0.47222539,0.00250000,43580612911,buy,exchange
ETH,5.21000000,28230944,7771755,2016-04-26 20:31:19,0.01588258,3.76000000,0.05971850,0.00250000,43580612911,buy,exchange
ETH,5.21000000,28230931,7771749,2016-04-26 20:31:07,0.01588150,7.64394733,0.12139734,0.00250000,43580541982,buy,exchange
ETH,5.21000000,28230930,7771748,2016-04-26 20:31:07,0.01587944,0.49469025,0.00785540,0.00250000,43580541982,buy,exchange
ETH,5.21000000,28230929,7771747,2016-04-26 20:31:07,0.01587891,1.28000000,0.02032500,0.00250000,43580541982,buy,exchange
ETH,5.21000000,28230928,7771746,2016-04-26 20:31:07,0.01587891,1.82000000,0.02889961,0.00250000,43580541982,buy,exchange
ETH,5.21000000,28230927,7771745,2016-04-26 20:31:07,0.01587849,0.01796906,0.00028532,0.00250000,43580541982,buy,exchange
ETH,5.21000000,28230926,7771744,2016-04-26 20:31:07,0.01587681,0.63943073,0.01015212,0.00250000,43580541982,buy,exchange
ETH,5.21000000,28230925,7771743,2016-04-26 20:31:07,0.01587676,1.13373256,0.01799999,0.00250000,43580541982,buy,exchange
ETH,5.21000000,28230924,7771742,2016-04-26 20:31:07,0.01587498,19.44629892,0.30870960,0.00250000,43580541982,buy,exchange
ETH,5.21000000,28230923,7771741,2016-04-26 20:31:07,0.01587483,3.84000000,0.06095934,0.00250000,43580541982,buy,exchange
ETH,5.21000000,28230922,7771740,2016-04-26 20:31:07,0.01587377,0.94768887,0.01504339,0.00250000,43580541982,buy,exchange
ETH,5.21000000,28230867,7771729,2016-04-26 20:30:43,0.01587377,7.10000000,0.11270376,0.00150000,43580400124,buy,exchange
ETH,5.21000000,28230863,7771728,2016-04-26 20:30:37,0.01585766,0.02000246,0.00031719,0.00250000,43580400124,buy,exchange
ETH,5.21000000,28230862,7771727,2016-04-26 20:30:37,0.01585171,1.58354031,0.02510182,0.00250000,43580400124,buy,exchange
ETH,5.21000000,27889380,7624380,2016-04-24 19:52:43,0.01740665,20.00000000,0.34813300,0.00250000,42674314117,buy,exchange
ETH,5.21000000,26688345,7048914,2016-04-15 22:06:53,0.01924700,6.94932154,0.13375359,0.00250000,38857499752,sell,marginTrade
ETH,5.21000000,26688344,7048913,2016-04-15 22:06:53,0.01924701,4.56451532,0.08785327,0.00250000,38857499752,sell,marginTrade
ETH,5.21000000,26688343,7048912,2016-04-15 22:06:53,0.01924942,0.94000000,0.01809445,0.00250000,38857499752,sell,marginTrade
ETH,5.21000000,26688342,7048911,2016-04-15 22:06:53,0.01924942,0.72000000,0.01385958,0.00250000,38857499752,sell,marginTrade
ETH,5.21000000,26688341,7048910,2016-04-15 22:06:53,0.01924982,0.25974269,0.00500000,0.00250000,38857499752,sell,marginTrade
ETH,5.21000000,26688340,7048909,2016-04-15 22:06:53,0.01925199,1.09000000,0.02098466,0.00250000,38857499752,sell,marginTrade
ETH,5.21000000,26688339,7048908,2016-04-15 22:06:53,0.01925702,0.12210161,0.00235131,0.00250000,38857499752,sell,marginTrade
ETH,5.21000000,26688338,7048907,2016-04-15 22:06:53,0.01925802,14.36000000,0.27654516,0.00250000,38857499752,sell,marginTrade
ETH,5.21000000,26688337,7048906,2016-04-15 22:06:53,0.01925802,0.68000000,0.01309545,0.00250000,38857499752,sell,marginTrade
ETH,5.21000000,26688336,7048905,2016-04-15 22:06:53,0.01925802,0.69000000,0.01328803,0.00250000,38857499752,sell,marginTrade
ETH,5.21000000,26688335,7048904,2016-04-15 22:06:53,0.01925802,1.50000000,0.02888703,0.00250000,38857499752,sell,marginTrade
ETH,5.21000000,26688334,7048903,2016-04-15 22:06:53,0.01925802,0.70000000,0.01348061,0.00250000,38857499752,sell,marginTrade
ETH,5.21000000,26688333,7048902,2016-04-15 22:06:53,0.01925802,1.39000000,0.02676864,0.00250000,38857499752,sell,marginTrade
ETH,5.21000000,26688332,7048901,2016-04-15 22:06:53,0.01925802,0.71000000,0.01367319,0.00250000,38857499752,sell,marginTrade
ETH,5.21000000,26688331,7048900,2016-04-15 22:06:53,0.01925802,1.23000000,0.02368736,0.00250000,38857499752,sell,marginTrade
ETH,5.21000000,26688330,7048899,2016-04-15 22:06:53,0.01925802,0.71000000,0.01367319,0.00250000,38857499752,sell,marginTrade
ETH,5.21000000,26576802,6996829,2016-04-15 00:59:22,0.01975198,36.67068719,0.72431867,0.00150000,38466027616,buy,marginTrade
ETH,5.21000000,26547447,6982285,2016-04-14 19:05:32,0.01926119,132.84383945,2.55873043,0.00150000,38349405355,sell,exchange
ETH,5.21000000,26473719,6946607,2016-04-14 06:34:11,0.02003167,22.85693117,0.45786250,0.00150000,38107546456,buy,exchange
ETH,5.21000000,26473718,6946606,2016-04-14 06:34:10,0.02003167,4.14974176,0.08312625,0.00250000,38107546456,buy,exchange
ETH,5.21000000,26395708,6905970,2016-04-13 16:01:47,0.01969497,53.27546935,1.04925877,0.00250000,37820579710,sell,marginTrade
ETH,5.21000000,26395707,6905969,2016-04-13 16:01:47,0.01970000,6.61405639,0.13029691,0.00250000,37820579710,sell,marginTrade
ETH,5.21000000,26309418,6857039,2016-04-13 06:23:23,0.01764893,39.23270458,0.69241525,0.00150000,37565913631,buy,marginTrade
ETH,5.21000000,26309417,6857038,2016-04-13 06:23:23,0.01764893,0.07300389,0.00128844,0.00150000,37565913631,buy,marginTrade
ETH,5.21000000,26309415,6857037,2016-04-13 06:23:23,0.01764893,0.22000000,0.00388276,0.00150000,37565913631,buy,marginTrade
ETH,5.21000000,26309414,6857036,2016-04-13 06:23:22,0.01764893,2.60000000,0.04588721,0.00250000,37565913631,buy,marginTrade
ETH,5.21000000,26309413,6857035,2016-04-13 06:23:22,0.01764892,2.37000000,0.04182794,0.00250000,37565913631,buy,marginTrade
ETH,5.21000000,26309412,6857034,2016-04-13 06:23:22,0.01764863,0.41548907,0.00733281,0.00250000,37565913631,buy,marginTrade
ETH,5.21000000,26309411,6857033,2016-04-13 06:23:22,0.01764838,2.17000000,0.03829698,0.00250000,37565913631,buy,marginTrade
ETH,5.21000000,26309410,6857032,2016-04-13 06:23:22,0.01764817,6.23338373,0.11000781,0.00250000,37565913631,buy,marginTrade
ETH,5.21000000,26309409,6857031,2016-04-13 06:23:22,0.01764817,1.97000000,0.03476689,0.00250000,37565913631,buy,marginTrade
ETH,5.21000000,26309408,6857030,2016-04-13 06:23:22,0.01764030,2.53000000,0.04462995,0.00250000,37565913631,buy,marginTrade
ETH,5.21000000,26309407,6857029,2016-04-13 06:23:22,0.01764028,2.18541873,0.03855139,0.00250000,37565913631,buy,marginTrade
ETH,5.21000000,26251481,6824058,2016-04-12 23:16:56,0.01740000,36.36020967,0.63266764,0.00250000,37401730978,sell,marginTrade
ETH,5.21000000,26251480,6824057,2016-04-12 23:16:56,0.01740876,0.01320356,0.00022985,0.00250000,37401730978,sell,marginTrade
ETH,5.21000000,26251479,6824056,2016-04-12 23:16:56,0.01741000,22.97530155,0.39999999,0.00250000,37401730978,sell,marginTrade
ETH,5.21000000,26251478,6824055,2016-04-12 23:16:56,0.01741000,0.70000000,0.01218700,0.00250000,37401730978,sell,marginTrade
ETH,5.21000000,26251477,6824054,2016-04-12 23:16:56,0.01741001,6.03496209,0.10506875,0.00250000,37401730978,sell,marginTrade
ETH,5.21000000,26251476,6824053,2016-04-12 23:16:56,0.01742575,0.02062397,0.00035938,0.00250000,37401730978,sell,marginTrade
ETH,5.21000000,26251475,6824052,2016-04-12 23:16:56,0.01742757,0.01171133,0.00020410,0.00250000,37401730978,sell,marginTrade
ETH,5.21000000,26251474,6824051,2016-04-12 23:16:56,0.01742891,0.69000000,0.01202594,0.00250000,37401730978,sell,marginTrade
ETH,5.21000000,26251473,6824050,2016-04-12 23:16:56,0.01742891,2.11000000,0.03677500,0.00250000,37401730978,sell,marginTrade
ETH,5.21000000,26251472,6824049,2016-04-12 23:16:56,0.01744060,0.01000000,0.00017440,0.00250000,37401730978,sell,marginTrade
ETH,5.21000000,26251471,6824048,2016-04-12 23:16:56,0.01744454,0.82000000,0.01430452,0.00250000,37401730978,sell,marginTrade
ETH,5.21000000,26251470,6824047,2016-04-12 23:16:56,0.01744525,0.69000000,0.01203722,0.00250000,37401730978,sell,marginTrade
ETH,5.21000000,26251469,6824046,2016-04-12 23:16:56,0.01744525,0.82000000,0.01430510,0.00250000,37401730978,sell,marginTrade
ETH,5.21000000,26251468,6824045,2016-04-12 23:16:56,0.01745000,0.72083403,0.01257855,0.00250000,37401730978,sell,marginTrade
ETH,5.21000000,26251467,6824044,2016-04-12 23:16:56,0.01745447,0.62728883,0.01094899,0.00250000,37401730978,sell,marginTrade
ETH,5.21000000,26241446,6818307,2016-04-12 21:52:54,0.01790000,8.32932399,0.14909489,0.00250000,37370609131,buy,marginTrade
ETH,5.21000000,26241445,6818306,2016-04-12 21:52:54,0.01789999,5.85709024,0.10484185,0.00250000,37370609131,buy,marginTrade
ETH,5.21000000,26241444,6818305,2016-04-12 21:52:54,0.01789998,2.05515479,0.03678722,0.00250000,37370609131,buy,marginTrade
ETH,5.21000000,26241443,6818304,2016-04-12 21:52:54,0.01785059,1.26000000,0.02249174,0.00250000,37370609131,buy,marginTrade
ETH,5.21000000,26241442,6818303,2016-04-12 21:52:54,0.01784502,0.81000000,0.01445446,0.00250000,37370609131,buy,marginTrade
ETH,5.21000000,26241441,6818302,2016-04-12 21:52:54,0.01784402,1.14000000,0.02034218,0.00250000,37370609131,buy,marginTrade
ETH,5.21000000,26241440,6818301,2016-04-12 21:52:54,0.01784184,0.91000000,0.01623607,0.00250000,37370609131,buy,marginTrade
ETH,5.21000000,26241439,6818300,2016-04-12 21:52:54,0.01784125,1.02000000,0.01819807,0.00250000,37370609131,buy,marginTrade
ETH,5.21000000,26241438,6818299,2016-04-12 21:52:54,0.01784125,1.35921944,0.02425017,0.00250000,37370609131,buy,marginTrade
ETH,5.21000000,26226412,6811140,2016-04-12 19:51:58,0.01799997,6.51847812,0.11733241,0.00150000,37331940838,buy,marginTrade
ETH,5.21000000,26226408,6811136,2016-04-12 19:51:57,0.01799997,38.25000000,0.68849885,0.00150000,37331940838,buy,marginTrade
ETH,5.21000000,26226405,6811135,2016-04-12 19:51:56,0.01799997,0.43000946,0.00774015,0.00150000,37331940838,buy,marginTrade
ETH,5.21000000,26226403,6811133,2016-04-12 19:51:55,0.01799990,2.41984380,0.04355694,0.00250000,37331940838,buy,marginTrade
ETH,5.21000000,26226402,6811132,2016-04-12 19:51:55,0.01797001,2.38166862,0.04279860,0.00250000,37331940838,buy,marginTrade
ETH,5.21000000,26114955,6759813,2016-04-12 03:54:29,0.01904000,0.13475842,0.00256580,0.00250000,36961482667,sell,marginTrade
ETH,5.21000000,26114954,6759812,2016-04-12 03:54:29,0.01904442,0.09927037,0.00189054,0.00250000,36961482667,sell,marginTrade
ETH,5.21000000,26114953,6759811,2016-04-12 03:54:29,0.01904860,1.00000000,0.01904860,0.00250000,36961482667,sell,marginTrade
ETH,5.21000000,26114952,6759810,2016-04-12 03:54:29,0.01904938,5.23690745,0.09975984,0.00250000,36961482667,sell,marginTrade
ETH,5.21000000,26114951,6759809,2016-04-12 03:54:29,0.01905000,0.00870971,0.00016591,0.00250000,36961482667,sell,marginTrade
ETH,5.21000000,26114950,6759808,2016-04-12 03:54:29,0.01905000,0.08000000,0.00152400,0.00250000,36961482667,sell,marginTrade
ETH,5.21000000,26114949,6759807,2016-04-12 03:54:29,0.01905221,0.12714900,0.00242246,0.00250000,36961482667,sell,marginTrade
ETH,5.21000000,26114948,6759806,2016-04-12 03:54:29,0.01905595,0.78997462,0.01505371,0.00250000,36961482667,sell,marginTrade
ETH,5.21000000,26114947,6759805,2016-04-12 03:54:29,0.01905596,5.38240544,0.10256690,0.00250000,36961482667,sell,marginTrade
ETH,5.21000000,26114946,6759804,2016-04-12 03:54:29,0.01905848,1.23393655,0.02351695,0.00250000,36961482667,sell,marginTrade
ETH,5.21000000,26114945,6759803,2016-04-12 03:54:29,0.01906081,0.15220800,0.00290120,0.00250000,36961482667,sell,marginTrade
ETH,5.21000000,26114944,6759802,2016-04-12 03:54:29,0.01906348,0.09917110,0.00189054,0.00250000,36961482667,sell,marginTrade
ETH,5.21000000,26114943,6759801,2016-04-12 03:54:29,0.01906660,0.40000000,0.00762664,0.00250000,36961482667,sell,marginTrade
ETH,5.21000000,26114942,6759800,2016-04-12 03:54:29,0.01910001,41.25212888,0.78791607,0.00250000,36961482667,sell,marginTrade
ETH,5.21000000,25987976,6698801,2016-04-11 05:28:07,0.02065001,1.97554918,0.04079511,0.00150000,36551778781,buy,marginTrade
ETH,5.21000000,25987831,6698749,2016-04-11 05:24:32,0.02073727,20.00000000,0.41474540,0.00250000,36552279280,buy,marginTrade
ETH,5.21000000,25987787,6698728,2016-04-11 05:22:41,0.02065001,0.00038062,0.00000785,0.00150000,36551778781,buy,marginTrade
ETH,5.21000000,25987786,6698727,2016-04-11 05:22:41,0.02065001,0.00143438,0.00002961,0.00150000,36551778781,buy,marginTrade
ETH,5.21000000,25987785,6698726,2016-04-11 05:22:40,0.02065001,0.02263582,0.00046742,0.00150000,36551778781,buy,marginTrade
ETH,5.21000000,25987781,6698723,2016-04-11 05:22:32,0.02065001,3.31000000,0.06835153,0.00250000,36551778781,buy,marginTrade
